ip.src,ip.dst,eth.src,eth.dst,frame.len,frame.time_epoch,relative_time
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681746232.285992,2438.184182882309
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681746232.285996,2438.184186935425
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681746232.285998,2438.184189081192
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681746232.286001,2438.184191942215
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681746232.286003,2438.184194087982
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681746232.286027,2438.18421792984
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681746232.286071,2438.184262037277
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681746232.286076,2438.1842670440674
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681746232.286079,2438.1842699050903
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681746232.28608,2438.1842708587646
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,109,1681746232.286141,2438.184331893921
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681746232.286061,2438.184252023697
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681746442.241157,2648.1393480300903
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681746442.241299,2648.139489889145
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681746442.241465,2648.1396560668945
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681746442.241507,2648.1396980285645
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681746444.23807,2650.136260986328
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681746444.238129,2650.136319875717
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681746444.238973,2650.137163877487
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681746444.238985,2650.1371760368347
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681746444.239159,2650.1373500823975
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681746444.239895,2650.138086080551
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681746652.272016,2858.1702070236206
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681746652.272118,2858.1703090667725
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681746654.245898,2860.1440889835358
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681746654.245813,2860.144003868103
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681746654.246036,2860.144227027893
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681746654.246187,2860.1443779468536
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681746862.278449,3068.176640033722
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681746862.278298,3068.176488876343
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681746864.255769,3070.1539599895477
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681746864.255956,3070.1541469097137
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681746864.256056,3070.154247045517
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681747072.281197,3278.1793880462646
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681747072.281175,3278.179365873337
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681747074.281695,3280.179885864258
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681747074.281918,3280.180109024048
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681747074.281924,3280.1801149845123
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681747139.656408,3345.554599046707
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681747139.656453,3345.5546438694
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681747139.656461,3345.5546519756317
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681747139.656466,3345.554656982422
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681747139.65647,3345.5546610355377
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681747139.656472,3345.5546629428864
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681747139.656476,3345.554666996002
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681747139.656479,3345.554669857025
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681747139.656483,3345.554673910141
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681747139.656485,3345.554676055908
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,13098,1681747139.65653,3345.554720878601
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,13098,1681747139.65653,3345.554720878601
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,2962,1681747139.656386,3345.5545768737793
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,20338,1681747139.65654,3345.5547308921814
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,5858,1681747139.65654,3345.5547308921814
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,10202,1681747139.65656,3345.554750919342
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,15994,1681747139.65656,3345.554750919342
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,5858,1681747139.656566,3345.5547568798065
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,39162,1681747139.656571,3345.5547618865967
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681747139.656571,3345.5547618865967
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,2962,1681747139.656578,3345.554769039154
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,8754,1681747139.656578,3345.554769039154
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,20338,1681747139.656583,3345.554774045944
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,31922,1681747139.656587,3345.5547778606415
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,4410,1681747139.656592,3345.5547828674316
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1771,1681747139.656592,3345.5547828674316
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681747282.280882,3488.179072856903
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681747282.281208,3488.1793990135193
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681747284.290288,3490.188478946686
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681747284.290382,3490.188572883606
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681747349.829938,3555.7281289100647
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681747350.537063,3556.4352538585663
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681747492.291554,3698.189744949341
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681747492.291564,3698.189754962921
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681747494.295656,3700.1938469409943
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681747494.29569,3700.193881034851
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,1514,1681747510.610493,3716.5086839199066
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,1514,1681747510.610538,3716.508728981018
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,2962,1681747510.610622,3716.508812904358
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,2962,1681747510.610626,3716.5088169574738
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,2962,1681747510.610628,3716.5088188648224
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,2962,1681747510.61063,3716.5088210105896
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,2962,1681747510.610653,3716.508843898773
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,2962,1681747510.610682,3716.50887298584
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,2962,1681747510.610711,3716.5089020729065
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,2962,1681747510.610737,3716.5089280605316
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,2962,1681747510.610741,3716.508931875229
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,2962,1681747510.610743,3716.508934020996
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,2962,1681747510.610745,3716.5089359283447
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,2962,1681747510.610748,3716.5089390277863
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,2962,1681747510.61075,3716.508940935135
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,2962,1681747510.610752,3716.508943080902
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,8754,1681747510.610756,3716.5089468955994
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,8754,1681747510.610781,3716.50897192955
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,8754,1681747510.610806,3716.508996963501
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,8754,1681747510.610811,3716.509001970291
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,1514,1681747510.610814,3716.5090050697327
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,8754,1681747510.610816,3716.5090069770813
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,8754,1681747510.610819,3716.509010076523
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,4410,1681747510.610821,3716.5090119838715
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,21786,1681747510.610825,3716.5090160369873
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,21786,1681747510.610829,3716.509020090103
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,21786,1681747510.610833,3716.5090239048004
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,21786,1681747510.610837,3716.5090279579163
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,21786,1681747510.61084,3716.509031057358
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,1754,1681747510.610844,3716.509034872055
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681747510.611033,3716.5092239379883
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681747559.835559,3765.7337498664856
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681747702.694769,3908.592959880829
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681747702.694976,3908.593167066574
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681747704.299106,3910.197296857834
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681747715.419003,3921.3171939849854
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681747715.419051,3921.3172419071198
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681747715.419057,3921.3172478675842
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681747715.419061,3921.3172519207
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681747715.419075,3921.3172659873962
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681747715.419079,3921.317270040512
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681747715.419084,3921.3172750473022
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681747715.419089,3921.3172800540924
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681747715.419103,3921.31729388237
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681747715.419107,3921.317297935486
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,5858,1681747715.419194,3921.317384958267
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,5858,1681747715.419351,3921.317542076111
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,5858,1681747715.419194,3921.317384958267
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2962,1681747715.419397,3921.3175880908966
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2962,1681747715.419397,3921.3175880908966
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2962,1681747715.419249,3921.317440032959
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2962,1681747715.419249,3921.317440032959
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2962,1681747715.419404,3921.3175950050354
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2962,1681747715.419258,3921.317449092865
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2962,1681747715.419258,3921.317449092865
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2962,1681747715.419263,3921.3174538612366
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,4410,1681747715.419263,3921.3174538612366
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,4410,1681747715.419263,3921.3174538612366
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681747715.419267,3921.3174579143524
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2962,1681747715.419416,3921.3176069259644
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2962,1681747715.419478,3921.317668914795
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,5858,1681747715.419492,3921.317682981491
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,4410,1681747715.419495,3921.3176860809326
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681747715.419498,3921.3176889419556
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2962,1681747715.419535,3921.3177258968353
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2962,1681747715.419545,3921.3177359104156
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,7306,1681747715.419548,3921.317739009857
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,4410,1681747715.419551,3921.31774187088
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681747715.419586,3921.3177769184113
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2962,1681747715.419596,3921.3177869319916
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2962,1681747715.419599,3921.317790031433
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,8754,1681747715.419602,3921.317792892456
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,4410,1681747715.419606,3921.317796945572
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681747715.419608,3921.317799091339
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2962,1681747715.419611,3921.317801952362
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,4410,1681747715.419614,3921.3178050518036
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,8754,1681747715.419617,3921.3178079128265
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,4410,1681747715.41962,3921.317811012268
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681747715.419623,3921.317813873291
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,4410,1681747715.419625,3921.3178160190582
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2962,1681747715.419628,3921.317818880081
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681747715.419629,3921.317820072174
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,8754,1681747715.419632,3921.317822933197
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,5858,1681747715.419635,3921.3178260326385
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681747715.419638,3921.3178288936615
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,4410,1681747715.419641,3921.317831993103
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2962,1681747715.419643,3921.3178339004517
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681747715.419646,3921.317836999893
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,10202,1681747715.419648,3921.317838907242
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,5858,1681747715.419651,3921.3178420066833
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681747715.419654,3921.3178448677063
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,5858,1681747715.419658,3921.317848920822
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2962,1681747715.419661,3921.3178520202637
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681747715.419663,3921.3178539276123
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,11650,1681747715.419665,3921.3178560733795
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1771,1681747715.419669,3921.317859888077
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681747720.683114,3926.581305027008
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681747736.319163,3942.2173540592194
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681747736.319183,3942.21737408638
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681747736.319186,3942.217376947403
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681747736.319268,3942.217458963394
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681747736.319278,3942.2174689769745
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681747736.319283,3942.2174739837646
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681747736.319286,3942.217477083206
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681747736.319291,3942.2174820899963
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681747736.319296,3942.217486858368
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681747736.319338,3942.2175290584564
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,11650,1681747736.319375,3942.217566013336
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,13098,1681747736.319381,3942.2175719738007
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,13098,1681747736.319382,3942.217572927475
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681747736.319382,3942.217572927475
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,13098,1681747736.319392,3942.2175829410553
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,13098,1681747736.319392,3942.2175829410553
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681747736.319392,3942.2175829410553
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,13098,1681747736.3194,3942.217591047287
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,13098,1681747736.3194,3942.217591047287
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681747736.3194,3942.217591047287
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,13098,1681747736.319408,3942.2175989151
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,13098,1681747736.319408,3942.2175989151
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681747736.319408,3942.2175989151
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,8754,1681747736.319417,3942.217607975006
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,4410,1681747736.319417,3942.217607975006
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,13098,1681747736.319417,3942.217607975006
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681747736.319417,3942.217607975006
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,8754,1681747736.319426,3942.217617034912
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,4410,1681747736.319426,3942.217617034912
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,13098,1681747736.319426,3942.217617034912
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681747736.319427,3942.2176179885864
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,8754,1681747736.319436,3942.2176270484924
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,10202,1681747736.319436,3942.2176270484924
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1754,1681747736.319436,3942.2176270484924
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681747736.31992,3942.218111038208
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681747738.644229,3944.542419910431
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681747738.644386,3944.5425770282745
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681747738.644246,3944.5424370765686
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681747738.644262,3944.5424530506134
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681747738.644266,3944.5424568653107
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681747738.64427,3944.5424609184265
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681747738.644273,3944.542464017868
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681747738.644276,3944.542466878891
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681747738.644279,3944.5424699783325
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1514,1681747738.644282,3944.542473077774
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,7306,1681747738.644377,3944.5425679683685
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,7306,1681747738.644377,3944.5425679683685
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,7306,1681747738.644387,3944.542577981949
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,7306,1681747738.644387,3944.542577981949
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,7306,1681747738.644394,3944.5425848960876
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,7306,1681747738.644394,3944.5425848960876
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,7306,1681747738.6444,3944.542590856552
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,7306,1681747738.644401,3944.542592048645
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,7306,1681747738.644407,3944.5425980091095
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,7306,1681747738.644407,3944.5425980091095
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,7306,1681747738.644413,3944.542603969574
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,7306,1681747738.644414,3944.5426049232483
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,7306,1681747738.644419,3944.5426099300385
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,7306,1681747738.644419,3944.5426099300385
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,7306,1681747738.644425,3944.542615890503
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,7306,1681747738.644425,3944.542615890503
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,7306,1681747738.644431,3944.542622089386
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,7306,1681747738.644431,3944.542622089386
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,7306,1681747738.644436,3944.5426268577576
